,,theta0,theta1,logL,logL_birth,nlive
labels,,$\theta_0$,$\theta_1$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,
1095,0.14785380437760942,3.5544994137307615,-1.8199171742388582,-0.05218821852803846,-0.12748868954779335,125
1096,0.14668238462390012,3.6079337664844573,-1.8134837207879277,-0.0521744257871172,-0.1848285991412446,125
1097,0.14555864648196135,3.5652718321924723,-1.795276186224692,-0.051896782524534744,-0.10913587539977074,125
1098,0.14441546674757877,3.6155959344730597,-1.8647892552336964,-0.05181335571801259,-0.08241789519871566,125
1099,0.14338912652947738,3.6104448357097034,-1.886663606938626,-0.05097741809564667,-0.12085155777779955,125
1100,0.14242232753808987,3.037703623900617,1.960005358946626,-0.049774566386809445,-0.12760256854443522,125
1101,0.14133167187916665,2.9941175078313584,1.949512637602365,-0.04949376701077718,-0.5983028967898623,125
1102,0.1402302226575516,3.56696316163665,-1.7952397052346996,-0.049349488744565975,-0.21278893805828544,125
1103,0.13913657583224948,-3.80865065753453,-3.2847856452556194,-0.049210827956367324,-0.08559711561573521,125
1104,0.13812256039681636,2.961541827672759,2.0355577772930005,-0.04855725915551685,-0.18036814236536253,125
1105,0.13705758483542035,2.9995502023214975,2.052918918752235,-0.04832933455567923,-0.05287101026420535,125
1106,0.13611514379693723,-3.790556439374016,-3.3168935816525362,-0.047261156588133145,-0.0990467353494007,125
1107,0.13512457965003954,3.6008580625796256,-1.8984478288616193,-0.04659699490702019,-0.12427400338306602,125
1108,0.13414639402020095,3.0263922801491017,2.021936863779665,-0.04589429408622688,-0.14078510562063493,125
1109,0.1330882014446693,2.96251378602199,2.009395956598121,-0.04584574356074485,-0.3176006889555487,125
1110,0.13208500882740298,2.9643412513493796,2.001550034914775,-0.045443929519475804,-0.09122355805815567,125
1111,0.13107861184375216,2.9995536120788167,2.0511616633424836,-0.04512424781260606,-0.10383327746283248,125
1112,0.130058483042792,3.613285137311623,-1.8655782177105813,-0.04496909293810143,-0.7301383825666281,125
1113,0.1290621658236374,3.57759718443862,-1.8995915358914193,-0.044690948251428594,-0.13015579847328893,125
1114,0.12812745539447964,-2.7759946824980353,3.1511424930374403,-0.04399145873077817,-0.25582355190553985,125
1115,0.12716783891765007,2.9949439754190017,1.9523108718325517,-0.04354102260591301,-0.045443929519475804,125
1116,0.12616075787085398,-2.8358446327803004,3.149410984755301,-0.04352368333937248,-0.05281989269159699,125
1117,0.12526162637378147,2.988649879278274,1.95857614427005,-0.04270790255022828,-2.30647420889238,125
1118,0.1242695515332506,2.964360790639379,2.0350268611650826,-0.042691284895643375,-0.12551148866148132,125
1119,0.12335211478392566,3.5566320264159135,-1.8548758009754671,-0.042133136840158215,-0.08827252514871586,125
1120,0.12238163875419548,-2.8385065896528645,3.1434564229645865,-0.04206360595180685,-0.16287032730549672,125
1121,0.12141312549834142,3.580936228133954,-1.7933744875843054,-0.04204079439021272,-0.04512424781260606,125
1122,0.12046454319373333,3.595698752328744,-1.8991691288768076,-0.04191615302433359,-0.09292181508109787,125
1123,0.11953619443027279,3.0229772495028975,2.0247809489525164,-0.04168423787802112,-0.054013664747551295,125
1124,0.1185986583033488,3.5636982820224965,-1.8795851260328336,-0.04159010229085046,-0.049210827956367324,125
1125,0.11767305234134542,-2.8107804065008977,3.162950525246554,-0.04145707037078615,-0.05383572419853916,125
1126,0.11675728495218937,-2.833413864894872,3.151049953190265,-0.041301644224415145,-0.04206360595180685,125
1127,0.11590691032477803,3.6111293731397893,-1.869970382727507,-0.040643395322081576,-0.2138075471743755,125
1128,0.11499743130238962,2.9873609171852706,2.0524804894315736,-0.04055280579300049,-0.04855725915551685,125
1129,0.11412429885275199,2.979354497796656,1.972087470202542,-0.04020623253836045,-0.08083888666397981,125
1130,0.11327104204601433,3.5565689338764575,-1.8403317679833986,-0.0397427092725231,-0.04496909293810143,125
1131,0.11239682784632783,3.5937015696790855,-1.8985371731772247,-0.039522373404717016,-0.7678887740525092,125
1132,0.11157416648976434,-3.7716639956620486,-3.309119067295926,-0.03890037872487852,-0.09352752279012419,125
1133,0.11070239459167124,3.025176641669244,1.9511226805594735,-0.03877627831823236,-0.047261156588133145,125
1134,0.10984356959866728,3.608315757202657,-1.878230718180018,-0.038596320412071033,-0.2737367292236099,125
1135,0.10899718573031944,3.0179647601775166,1.9479096470183395,-0.03836334695366171,-0.12475222508149011,125
1136,0.10818184399136237,-3.768676657097044,-3.252764314331612,-0.03790368832962065,-0.07107895125501844,125
1137,0.1073346712413257,3.6104825591654617,-1.8673308145535579,-0.037797348783333955,-0.04204079439021272,125
1138,0.10657167376663416,-2.838664503330713,3.132110265366059,-0.03696314900896079,-0.36670610940324727,125
1139,0.10575622059704146,3.5937777329257177,-1.8030555195043565,-0.036676091455856145,-0.08132350531884032,125
1140,0.10497625230030834,3.584014882847086,-1.7977662326581498,-0.036110405606645794,-0.03790368832962065,125
1141,0.10424152770280397,-2.7725073068871784,3.1256949403326253,-0.03516580362798261,-0.0525426907541235,125
1142,0.10342183595451199,3.6090962643913613,-1.8692625895907815,-0.03509210309424553,-0.0521744257871172,125
1143,0.10261211779854493,3.5695291353110115,-1.8039239147800004,-0.034984019707326085,-2.165672903781907,125
1144,0.10181243067481649,2.9872937736895118,2.0487430338167627,-0.034839677567307575,-0.03836334695366171,125
1145,0.10101053867203921,2.9994145319541037,2.0450875479087607,-0.03477885868443458,-0.2023194120964262,125
1146,0.10029014298903889,-2.787079273247823,3.106771493066354,-0.03396812886585307,-0.049774566386809445,125
1147,0.09952290012171208,3.559369378360671,-1.8319248000112882,-0.033679604410827214,-0.05097741809564667,125
1148,0.09880133161574296,-2.835864798275097,3.1387828226852363,-0.03298812186716664,-0.13777087075213565,125
1149,0.09804362162036624,-3.7771355290314346,-3.309515190915195,-0.03271853656327193,-0.16826238300620583,125
1150,0.09728684345542696,3.03176128006781,1.9741629807406014,-0.03249910135996948,-0.2144737760006688,125
1151,0.09653872766567219,2.9748881780396648,2.041638644632135,-0.032250444678017284,-0.05858962160910344,125
1152,0.09579879933020809,3.011455685877646,1.9521696746723158,-0.03197637401491592,-0.06571059032278372,125
1153,0.09504800067286023,3.5656558539092007,-1.8126159221916378,-0.03187632194126921,-0.03197637401491592,125
1154,0.09430249042980747,2.97061578126819,1.999763877825858,-0.03178258758854476,-0.040643395322081576,125
1155,0.09358229594928744,-2.773864440946633,3.132454562516095,-0.03148079712579429,-0.07342001990916927,125
1156,0.09283976414768721,-2.8050086026750924,3.1032120434976687,-0.03147880624286106,-0.03187632194126921,125
1157,0.09213800568134033,-2.7740411087052874,3.1322099730222046,-0.03109816274572899,-0.345577471820116,125
1158,0.09157201510744191,3.0296244898780955,1.9925237615249642,-0.029291794856215244,-0.03396812886585307,125
1159,0.09086280008491028,3.5913129011189664,-1.8918711802325578,-0.02909866084944926,-0.06813874993656935,125
1160,0.09016694215825051,2.969522273802493,2.0143775062090263,-0.028818303658896937,-0.038596320412071033,125
1161,0.08947324101363935,-2.8132059642234304,3.1569853187018886,-0.028573401494379536,-0.03696314900896079,125
1162,0.08876397601045266,3.5878080413887616,-1.8047935195938525,-0.028563937202259693,-0.04399145873077817,125
1163,0.0880661812845803,-2.834588882080476,3.1320552370133754,-0.028488067809851154,-0.10041238464034848,125
1164,0.087371143510786,3.60548762998776,-1.833854905391938,-0.028443427671187266,-0.058817010960642166,125
1165,0.08668713530319083,-2.786044702344652,3.1106192005371245,-0.028334829348900595,-0.13980041012648764,125
1166,0.08603162636496701,2.970028194558834,2.021363866132253,-0.027957173656645212,-0.04270790255022828,125
1167,0.08536670214759728,-3.763629190590482,-3.296353660696662,-0.027747860920863156,-0.034984019707326085,125
1168,0.08470542711714116,3.5949992594028686,-1.811812914088474,-0.027556137250908545,-0.04949376701077718,125
1169,0.08404173397910031,3.0295024112964875,1.9850718885959813,-0.027454133242444823,-0.033679604410827214,125
1170,0.08342691652541215,2.9803884354785826,2.04068366641061,-0.026828474732246803,-0.028443427671187266,125
1171,0.0828647342010706,3.0206065655605627,1.9604776844971523,-0.025621732534821848,-0.13198505449045966,125
1172,0.08220710460020009,3.5718466029450866,-1.810194770888205,-0.025621403855473988,-0.7565970547951394,125
1173,0.08157848973047255,2.98416728358316,1.9770450261028856,-0.025329342217268434,-0.05247466095179369,125
1174,0.0809327750365064,2.9744801594648465,1.9974466976058363,-0.025307921281244285,-0.028488067809851154,125
1175,0.08030219761328171,-2.781368470232382,3.117698594225061,-0.02516163577854832,-0.04168423787802112,125
1176,0.07968147920415933,3.5664932741460724,-1.8678388289209353,-0.024953276832100107,-0.04352368333937248,125
1177,0.07904916756732878,3.021621669921151,1.9622089432552547,-0.024952251453720715,-0.04354102260591301,125
1178,0.0784462073579821,3.586133139140115,-1.8889706912699307,-0.024640981640466762,-0.03249910135996948,125
1179,0.07784681760624516,-3.779796021127777,-3.306742494020364,-0.02434292638586827,-0.0867155308608419,125
1180,0.07726674048932251,3.5804949716777923,-1.8070950359920133,-0.023854177984613607,-0.03477885868443458,125
1181,0.07667486962161825,3.6014278699512516,-1.8278810994092431,-0.023575596403369425,-0.07286328145623878,125
1182,0.07608217876793379,2.9727921702521805,2.0213634094646444,-0.023367380669199706,-0.028563937202259693,125
1183,0.0754910396361033,3.019172684557052,2.0148777920872654,-0.02319929780572323,-0.059106032806410046,125
1184,0.07492481420710692,3.5763603359049885,-1.8823425834628464,-0.022759963570586173,-0.023854177984613607,125
1185,0.0743389738798005,-3.7829734513161717,-3.3065665767274526,-0.022641565698601793,-1.6962379534564271,125
1186,0.07375323934485092,3.026442175815852,1.9780568991954475,-0.022583840178250655,-0.03509210309424553,125
1187,0.07318243341380232,3.605017873308997,-1.8581908640770308,-0.022385176622884792,-0.03890037872487852,125
1188,0.0726168851616456,2.973253502563022,2.0131259653878946,-0.0221749456824566,-0.032250444678017284,125
1189,0.0720563144197232,3.0141421356698093,1.9608605324644648,-0.021956290787412677,-0.05808678166873274,125
1190,0.07149815886139677,3.011818021174962,1.9606369050966954,-0.021764379978721826,-0.13582711373858875,125
1191,0.07093973044595113,2.97812339930886,1.9927476292641417,-0.02163725991640928,-0.036110405606645794,125
1192,0.0703869055319941,2.9844978589075666,2.037467401150117,-0.02149249496085417,-0.31821099542410936,125
1193,0.069839940975394,3.58392659702273,-1.8095036937694475,-0.021325503818776032,-0.19450160562607477,125
1194,0.06928870494044345,3.020506957419025,1.9657171178053048,-0.021281495520679438,-0.09373720703245372,125
1195,0.06874351477678112,3.0217174342719844,1.9674119466267879,-0.021212829333276253,-0.07452685554652941,125
1196,0.06822540087522709,2.9780724039249975,2.031276234866093,-0.02081011890268538,-0.05610791776088997,125
1197,0.06769675540567224,2.9905612934676107,1.9729816020863247,-0.02062063890388552,-0.03516580362798261,125
1198,0.067160767130823,3.5792280300103485,-1.8103151500405152,-0.02060146738305471,-0.02434292638586827,125
1199,0.06663780917539126,3.56446467310532,-1.8426034008646095,-0.020450430515464035,-0.06676859113374298,125
1200,0.06611826166039134,2.9922054818582673,2.0371511678062273,-0.02030940073559171,-0.38852136322056324,125
1201,0.06559629656724011,-3.7774877330473573,-3.2611904730447145,-0.020266973427215014,-0.13135588575165535,125
1202,0.0650764480519813,3.5656365587630994,-1.8557673148553846,-0.020255340686362918,-0.04191615302433359,125
1203,0.06456657090870607,-3.760870770542958,-3.284048834534124,-0.020153075060492256,-0.03271853656327193,125
1204,0.06405538904250205,3.5888812368575937,-1.8127858306450655,-0.020133541208843194,-0.09828959505907517,125
1205,0.063576017809358,3.0211835971554635,2.0056743987592096,-0.019677213654341837,-0.02149249496085417,125
1206,0.0630753868781915,2.9946089308787673,2.0360242202307646,-0.01961473664000792,-0.9706164658223274,125
1207,0.06259103835874932,3.0113940015326897,2.023179121961409,-0.019355084471284027,-0.025621732534821848,125
1208,0.06214992486898654,2.9909497860883896,1.9745814671608652,-0.018459416381584368,-0.06046933062367046,125
1209,0.061664106511168826,3.019729635126062,1.9690581419002555,-0.018338836309235013,-0.02319929780572323,125
1210,0.06118542030522462,-2.7815780089871494,3.133738664807783,-0.0181637553432108,-0.026828474732246803,125
1211,0.06071364887588416,-3.779619708566754,-3.3033844570923883,-0.01793598581317464,-0.20285092499658539,125
1212,0.06023411770107805,3.569950742890864,-1.822438129250406,-0.017897415875683297,-0.029291794856215244,125
1213,0.059761566734324915,-3.7930637702696974,-3.274436098655184,-0.017805419637752527,-0.03178258758854476,125
1214,0.05929705459368826,-3.7917413013345445,-3.301652402485407,-0.017640372390218116,-0.017805419637752527,125
1215,0.058829092009474754,-2.7894748422528504,3.1154944706865475,-0.017595343311393164,-0.056870105015796826,125
1216,0.058393920883620415,-3.7635813095358355,-3.2687804720117986,-0.017051878320876138,-0.2007946674584835,125
1217,0.05793173910014597,-2.8026846271837305,3.110747410374275,-0.017030093254028975,-0.051896782524534744,125
1218,0.05749005574425995,-3.768852526121935,-3.295516067269503,-0.016715339711193516,-0.020133541208843194,125
1219,0.05703649325543761,3.0168175534511015,1.9683513055021118,-0.016667863806109698,-0.056647368557490876,125
1220,0.05660003036070245,2.9929617726022126,2.0334028222548532,-0.01638146806442818,-0.8471956781977024,125
1221,0.05616539522761473,3.586004565304483,-1.8152060389563918,-0.016121996061396793,-0.025329342217268434,125
1222,0.05572285177122171,3.5987008579984288,-1.8320790186626894,-0.016064322393263844,-0.05419414946415071,125
1223,0.055282212197965266,-2.8166230487553845,3.1143758318964885,-0.01603528402243513,-0.04020623253836045,125
1224,0.05485018996395842,2.977991735343913,2.0054201802011296,-0.015912661034032067,-0.028334829348900595,125
1225,0.05441529933326102,3.0169353483986363,1.9695546588433999,-0.015904789369967098,-0.016064322393263844,125
1226,0.053989685819747515,2.978019856443627,2.0198647590922647,-0.015788946803729654,-0.027957173656645212,125
1227,0.05356363912404793,3.5977648590765714,-1.8301252953454599,-0.015743338812077477,-0.1746946730437463,125
1228,0.05314861610649351,2.986590130052843,1.9835920205413284,-0.015553565546382767,-0.2879862885926792,125
1229,0.052736355921208,3.0195327170065553,2.002669171048499,-0.015372379462063511,-0.019677213654341837,125
1230,0.05232084610806068,-2.7859670271427404,3.1402872136463493,-0.01531441438149618,-0.024952251453720715,125
1231,0.05191134470385752,2.979703972811526,1.9998465451262124,-0.015203769512710824,-0.049349488744565975,125
1232,0.05150389449176144,3.0163492014733766,2.0102762762408943,-0.015115527881671566,-0.058443068874993634,125
1233,0.051105556810626764,2.995976136627572,2.031238407853998,-0.014911549096943687,-0.6578950836488532,125
1234,0.050717764035836735,-2.8008469482343115,3.1125534975598654,-0.014560389902841385,-0.01961473664000792,125
1235,0.05031985636685575,3.5734701976666976,-1.821535343563978,-0.014468686950595527,-0.027556137250908545,125
1236,0.04992201102150132,-3.7750438372012476,-3.2992528896048334,-0.01443826715916785,-0.041301644224415145,125
1237,0.04952868603415618,-2.799261701399957,3.149327079164898,-0.014380088083869563,-0.07202358466569586,125
1238,0.04913563348511558,3.0059472250184207,1.9683002502535718,-0.014379431518305695,-0.04145707037078615,125
1239,0.048745710449572925,3.0103897786405067,1.968164810507636,-0.014378563552793187,-0.7011750858102973,125
1240,0.04837030242337161,-2.8242766876531484,3.124298650717723,-0.014141557590561033,-0.11566944230690665,125
1241,0.04798899630658393,-3.794897511730239,-3.283403286987503,-0.014087686034165948,-0.01443826715916785,125
1242,0.0476096673871977,-2.824101319122711,3.139133569446349,-0.014055420413911886,-0.10469158830909508,125
1243,0.04724568132619091,-2.817396049269965,3.116639215729478,-0.013761838491961054,-0.015372379462063511,125
1244,0.04687192466123805,-2.789731541745426,3.118730483522313,-0.013736043189953563,-0.014560389902841385,125
1245,0.04650459377530463,2.9814113810442286,1.9977342902280641,-0.013635649871602153,-0.062380254079161646,125
1246,0.04614510761741195,2.9855836390632504,2.028512265555893,-0.013427633930595612,-0.04589429408622688,125
1247,0.04578304625457486,2.998670045057022,2.02853861758949,-0.013336555677274995,-0.06338877075125665,125
1248,0.04542004596003761,3.572442779924053,-1.8653801623120412,-0.013328690937887537,-0.08533245952305393,125
1249,0.04507213861388017,3.005735767199761,2.023102651371449,-0.01304978333836227,-0.013328690937887537,125
1250,0.04471480913102907,-2.815802090840308,3.116220104197387,-0.013041152984209362,-0.044690948251428594,125
1251,0.044360025721874835,2.9861016881748625,1.9877622224424183,-0.013038988231238264,-0.01603528402243513,125
1252,0.04401016147038824,3.57172220073436,-1.8270885752001478,-0.01298901114397711,-0.022759963570586173,125
1253,0.04367083364831508,2.9890905466619966,2.0292765472495784,-0.012760934217951297,-0.04659699490702019,125
1254,0.04332433122678267,3.5954894205650962,-1.8297500198444983,-0.012758822323653982,-1.6198156320939878,125
1255,0.04298088606646194,-3.7907931142149507,-3.2755327364611295,-0.012749545173030256,-0.03298812186716664,125
1256,0.04264278499458515,2.987198359608424,2.0284378255173845,-0.012678790454604865,-0.02081011890268538,125
1257,0.04230627157541031,3.5750894995182243,-1.8221442643770605,-0.012633373405786269,-0.059386158280237675,125
1258,0.041972266326912255,-2.819519467846362,3.143555777186547,-0.012591468390165086,-0.034839677567307575,125
1259,0.041645562114741796,3.0020281849185864,2.0255656665418407,-0.012437562294858663,-0.020153075060492256,125
1260,0.041318854603899856,-2.793701687027461,3.145308255492674,-0.0123452799852583,-2.236194961288197,125
1261,0.04099554833646141,3.5991583024378695,-1.8433753064139253,-0.01223255041545668,-0.028818303658896937,125
1262,0.04067021166301957,-2.7896385374215904,3.1416067491551942,-0.012231940108832346,-0.025307921281244285,125
1263,0.04034815897089576,-2.8135248986167056,3.147110382472629,-0.012213927587736645,-0.023367380669199706,125
1264,0.040028240658814516,3.5800140881034714,-1.874561773801548,-0.012206303645913312,-0.013635649871602153,125
1265,0.03971160984509776,-2.808688386843625,3.148429179779482,-0.012179771104465314,-0.13009608063682135,125
1266,0.03939994067935384,3.573171862874652,-1.8649205196299583,-0.012090875116877804,-0.03147880624286106,125
1267,0.03909038235189775,-2.8196135665571376,3.1201985940673325,-0.012010555090742742,-0.014055420413911886,125
1268,0.03878060481383251,3.582667347130945,-1.819074980633669,-0.011998600803672755,-0.014087686034165948,125
1269,0.03847492564625255,3.00380616310569,2.023635876715849,-0.011943929669923806,-0.021956290787412677,125
1270,0.0381760240645289,3.570666727846266,-1.8566810060817431,-0.011774830949937242,-0.11173712080905476,125
1271,0.03787872450584728,3.59000070026352,-1.8753837704708012,-0.011624741790758958,-0.0397427092725231,125
1272,0.0375824335533115,-2.8238747620401567,3.1321927307569233,-0.011509419428172445,-0.07012277710873546,125
1273,0.03728966926726375,-2.822664340225796,3.1258844773150525,-0.011361673331038666,-1.470174331179478,125
1274,0.03699531941410155,-2.7875639328235433,3.136861102100058,-0.011318426305512646,-0.01531441438149618,125
1275,0.03670474003401009,2.984725902599555,2.024154861671642,-0.011235756016256506,-0.021764379978721826,125
1276,0.03641376557824754,-2.8234425069315274,3.1341258144506448,-0.011226610948662468,-0.08404606794099509,125
1277,0.03612890659243811,3.5973035909562903,-1.8380292080027525,-0.011112038125608495,-0.03148079712579429,125
1278,0.03584439956572692,2.9863437721726847,2.0254435701329534,-0.01104981371634994,-0.01638146806442818,125
1279,0.035560759492427985,3.5977291253987342,-1.8624994833934547,-0.011026211907778844,-0.015912661034032067,125
1280,0.03527862475028662,3.0035714405020073,2.0227835103947456,-0.011023561353139071,-0.15291180396234855,125
1281,0.0349992695897165,-2.802245168038478,3.1148854582129673,-0.011005448675418052,-0.011318426305512646,125
1282,0.03472641341354389,3.0180478938150976,1.9956155082797231,-0.010863880566772411,-0.012179771104465314,125
1283,0.03445373629328461,3.579072169508109,-1.821474640692907,-0.010778854666672031,-0.01304978333836227,125
1284,0.03418122099918946,2.9813666098169627,2.011698435374111,-0.010751732463784091,-0.010778854666672031,125
1285,0.03391062107243539,3.576811672165249,-1.8231583380990841,-0.010731691197240753,-0.012090875116877804,125
1286,0.0336485405373267,3.5749300345810724,-1.825697705553262,-0.010522109533441036,-0.02030940073559171,125
1287,0.033384028119021136,3.0177641772607533,1.9836354030827748,-0.010446037607522565,-0.014380088083869563,125
1288,0.03312045064942514,-2.8144982598337713,3.1177402368613105,-0.010404517548334137,-0.04832933455567923,125
1289,0.03285794302682144,-2.8228575434612835,3.1332819213107577,-0.010393771326848976,-0.017595343311393164,125
1290,0.032602081854907455,-3.789961400822476,-3.296259871355859,-0.010242967325595438,-0.015553565546382767,125
1291,0.03234455092726036,2.9942061524886014,1.980104649053155,-0.010205379028483919,-0.14114097565795647,125
1292,0.03209061036696763,2.9875128194290923,1.9896799875882563,-0.010119299527349211,-0.05709008183951611,125
1293,0.03184078020391338,3.589696073254167,-1.8733232108763502,-0.00996674072399397,-0.04055280579300049,125
1294,0.03159420199884704,-2.792952198051747,3.1422264009126906,-0.009772812933518756,-0.6089278174833528,125
1295,0.031349131086359235,-3.7912644348804,-3.2935683969825367,-0.0095917158421052,-0.02062063890388552,125
1296,0.031101245650825043,3.578329657667002,-1.869423478732882,-0.009562224879905084,-0.012749545173030256,125
1297,0.03085771750833305,3.592887829890662,-1.830258267130521,-0.009455045284322252,-0.010863880566772411,125
1298,0.030614074755589474,3.0119858776736432,1.975749227808496,-0.009413894503373717,-0.018338836309235013,125
1299,0.03037211659059521,3.5728855636517842,-1.832170778058721,-0.009380617300393704,-0.011026211907778844,125
1300,0.030133864216763763,-3.7903338406554807,-3.278815476360268,-0.009287821359690878,-0.02516163577854832,125
1301,0.02989512948884839,-2.8205447486277597,3.137672788677836,-0.009273674319776215,-0.009455045284322252,125
1302,0.02966008458259052,2.990362429513741,2.0247734377719713,-0.009198890004006128,-0.011361673331038666,125
1303,0.02942571969934504,-2.79351632769171,3.1420379881887293,-0.00916379718143397,-0.011998600803672755,125
1304,0.02919292307601188,-2.7965596513284905,3.144115519445883,-0.009138419661116054,-0.020255340686362918,125
1305,0.028961982488088532,-3.766283810624408,-3.2779692669428715,-0.00911254824668524,-0.012213927587736645,125
1306,0.028733987210151562,2.9986191948782945,2.023671762443854,-0.009047754375997846,-0.013427633930595612,125
1307,0.028508493429098163,2.991039791545399,1.9857203127265581,-0.008958172270228902,-0.017030093254028975,125
1308,0.028287884135080012,3.012930767971632,2.006790373385602,-0.008758470010781805,-0.010242967325595438,125
1309,0.028065478083138258,3.5730722383662865,-1.857268944137613,-0.008683607803217079,-0.017051878320876138,125
1310,0.02784420479009233,2.9991321926337378,2.0228871002935715,-0.008630863067117928,-0.017640372390218116,125
1311,0.027625586576471895,-3.780460371291608,-3.2973832768484144,-0.008545158456604425,-0.010446037607522565,125
1312,0.027406468272237174,3.0044530341829496,1.9756426141788932,-0.008540328093254557,-0.060921175173408705,125
1313,0.027190702929579723,3.571591632260537,-1.84434056150252,-0.008476101494122827,-0.009273674319776215,125
1314,0.0269841214867436,-2.793583048641987,3.140866512347431,-0.008134442732812018,-0.2972317122566986,125
1315,0.026773400900608,-2.7958711243237464,3.119728936018655,-0.008005982059618864,-0.013761838491961054,125
1316,0.02656189658927853,3.5796940375786637,-1.8684725255613213,-0.007968973572970101,-0.00996674072399397,125
1317,0.026358673434680874,2.990531566294562,1.9885608808215602,-0.007681150279748404,-0.05285060251839141,125
1318,0.0261518324917149,3.0150915412133905,1.9963484881332008,-0.007591099841582655,-0.011774830949937242,125
1319,0.025944364643367458,-2.8203406472730053,3.1307616182401947,-0.007587770489631745,-0.09798334340529384,125
1320,0.025739419092839354,3.5840263655659985,-1.8705853522782974,-0.007550391116393442,-0.05181335571801259,125
1321,0.025536007416953017,-2.793111528494461,3.1395279679170045,-0.007516343396562274,-0.022385176622884792,125
1322,0.025337986789254873,-2.790199903914345,3.129164399507431,-0.007332961666606395,-1.8448169864928166,125
1323,0.025136940809096394,3.5790000607405617,-1.8666804982968,-0.007331006252144652,-0.014379431518305695,125
1324,0.0249382658666021,3.005891079249377,2.0156028880828707,-0.007297940546053906,-0.007587770489631745,125
1325,0.024740979056621596,3.5725929307282023,-1.847540300180631,-0.007272236504023055,-0.015788946803729654,125
1326,0.024545393701134198,3.5951762300695673,-1.8599176793431589,-0.007240799514637276,-0.6854205280835451,125
1327,0.02435070146707106,3.0081824227256746,2.012551597047345,-0.0072361804234578105,-0.05736258080939725,125
1328,0.02416022010859499,3.573104350548096,-1.8394131313805495,-0.007121184090330359,-0.017897415875683297,125
1329,0.023972990191692883,3.573187487569788,-1.8509270512285205,-0.006932710000753698,-0.023575596403369425,125
1330,0.023783184625602957,3.014505725216292,1.9958797853255454,-0.006913525639532452,-0.007681150279748404,125
1331,0.023595780497862744,-3.778654524697635,-3.270506537627578,-0.006856255040164535,-0.010522109533441036,125
1332,0.023408584194044103,-3.7680759252830933,-3.278022010346472,-0.006853187982357833,-0.024953276832100107,125
1333,0.02322297789607899,2.9944344632633424,2.021752999354973,-0.006845604246030726,-0.05818920194066862,125
1334,0.023038867686745172,2.9852529921145763,2.011052204107461,-0.006836960596041353,-0.007591099841582655,125
1335,0.022856029150493926,3.5835599979337385,-1.8262662800074825,-0.0068365397007632495,-0.006836960596041353,125
1336,0.022677647888681624,3.0085331686126047,1.9787059057037801,-0.006703545507603324,-0.018459416381584368,125
1337,0.022498196689569008,3.0092995874760575,1.9790994768128876,-0.006679981859793923,-0.013736043189953563,125
1338,0.02232461402166069,2.994683745384089,2.0211262142706126,-0.0064571335290163805,-0.013336555677274995,125
1339,0.022147571438026346,2.9989853170578975,1.9810825884924412,-0.006450952573626063,-0.016121996061396793,125
1340,0.02197212659599502,-3.7793882065007596,-3.295267099112334,-0.006435954620164212,-0.022641565698601793,125
1341,0.021798383672378293,-2.791589198623599,3.1345853170334674,-0.006406638553848047,-0.07551027400308451,125
1342,0.021625740708667896,3.0030137342106826,1.9791654665350933,-0.006389987826774197,-0.007332961666606395,125
1343,0.021455520716606245,3.0041713113439688,1.9789913532074266,-0.006324134508843253,-0.011509419428172445,125
1344,0.021285295661133442,-2.7957265044593265,3.1404280737573433,-0.0063214634135784955,-0.02909866084944926,125
1345,0.021116667105613003,3.595258149336546,-1.8466442447440539,-0.006307144648773559,-0.0123452799852583,125
1346,0.020949518722967422,-2.8166612565053417,3.1384407479883176,-0.006285940431806777,-0.012633373405786269,125
1347,0.02078355138209616,-2.816530373633444,3.1243866488457286,-0.00627156931301926,-0.006389987826774197,125
1348,0.020618625601028083,-2.8011828723680012,3.143201046456184,-0.006270451904028312,-0.838416574900017,125
1349,0.0204559605016565,-2.818241034488739,3.1354033797005556,-0.006222797843629154,-0.010393771326848976,125
1350,0.02029380550757225,2.99813491036916,2.019950628561448,-0.006213243218089297,-0.014911549096943687,125
1351,0.020133414888884038,2.9952242312733564,1.9848185799559221,-0.006179898602637111,-0.009413894503373717,125
1352,0.019974727013653278,2.9945857963774074,2.020586498462473,-0.0061247708316853,-0.019355084471284027,125
1353,0.019819670307116642,3.013144401716387,1.9865009067196677,-0.005949531930984683,-0.4096283561934393,125
1354,0.01966259132376004,-2.793001223618588,3.1365506612786724,-0.005938343753299254,-0.015743338812077477,125
1355,0.019507644844317953,-3.788802125080835,-3.291068164222665,-0.0058816550036083015,-0.012437562294858663,125
1356,0.019352940291107255,3.590403183553187,-1.8660304835075827,-0.005875556432697105,-0.009772812933518756,125
1357,0.019200822736115807,3.0131744466079713,1.9969233622262337,-0.005798618789389898,-0.007121184090330359,125
1358,0.019049147469668015,-3.7717417105078686,-3.272927790312122,-0.00576122977234142,-0.005949531930984683,125
1359,0.018898811420664012,3.000600710661324,2.017891427101702,-0.005716376153545045,-0.012231940108832346,125
1360,0.018750133115632114,3.0123020441641195,2.0000985067429458,-0.005646386905290701,-0.013038988231238264,125
1361,0.01860328290315825,-2.8079548998606874,3.1198802182363004,-0.005541003833082449,-0.005875556432697105,125
